1,18,24,0,1
2,24,17,1,0
3,24,13,1,0
4,24,19,1,0
5,24,20,1,0
6,26,17,1,0
7,24,12,1,0
8,24,12,1,0
9,24,13,1,0
10,21,24,0,1
11,24,20,1,0
12,26,9,1,0
13,15,24,0,1
14,26,16,1,0
15,24,13,1,0
16,24,19,1,0
17,24,12,1,0
18,24,15,1,0
19,24,11,1,0
20,24,19,1,0
21,24,22,1,0
22,24,16,1,0
23,19,26,0,1
24,24,11,1,0
25,24,13,1,0
26,24,6,1,0
27,25,12,1,0
28,24,5,1,0
29,24,10,1,0
30,24,13,1,0
31,16,24,0,1
32,17,24,0,1
33,24,19,1,0
34,24,24,0,035,25,12,1,0
36,24,15,1,0
37,24,13,1,0
38,16,25,0,1
39,19,24,0,1
40,24,15,1,0
41,25,15,1,0
42,24,11,1,0
43,18,24,0,1
44,24,23,1,0
45,24,12,1,0
46,24,16,1,0
47,24,23,1,0
48,18,25,0,1
49,25,13,1,0
50,24,8,1,0
