1,18,24,0,1
2,24,18,1,0
3,18,24,0,1
4,24,19,1,0
5,25,20,1,0
6,24,14,1,0
7,21,24,0,1
8,19,24,0,1
9,15,24,0,1
10,19,24,0,1
11,24,9,1,0
12,16,24,0,1
13,24,23,1,0
14,18,24,0,1
15,14,24,0,1
16,21,24,0,1
17,14,24,0,1
18,20,24,0,1
19,24,13,1,0
20,24,22,1,0
21,24,19,1,0
22,24,14,1,0
23,24,13,1,0
24,15,24,0,1
25,11,24,0,1
26,24,19,1,0
27,19,24,0,1
28,24,8,1,0
29,16,24,0,1
30,19,24,0,1
31,24,14,1,0
32,14,24,0,1
33,23,25,0,1
34,24,13,1,0
35,24,10,1,0
36,24,17,1,0
37,6,24,0,1
38,24,20,1,0
39,20,24,0,1
40,24,8,1,0
41,22,24,0,1
42,11,24,0,1
43,20,25,0,1
44,24,21,1,0
45,18,24,0,1
46,22,25,0,1
47,18,24,0,1
48,24,14,1,0
49,11,26,0,1
50,24,23,1,0
