1,13,24,0,1
2,17,24,0,1
3,17,24,0,1
4,19,24,0,1
5,24,23,1,0
6,24,23,1,0
7,17,24,0,1
8,14,24,0,1
9,16,24,0,1
10,21,24,0,1
11,20,24,0,1
12,17,24,0,1
13,19,24,0,1
14,17,24,0,1
15,16,26,0,1
16,13,24,0,1
17,18,24,0,1
18,15,24,0,1
19,18,24,0,1
20,19,24,0,1
21,21,24,0,1
22,19,24,0,1
23,21,24,0,1
24,18,24,0,1
25,12,24,0,1
26,22,24,0,1
27,13,24,0,1
28,21,24,0,1
29,14,24,0,1
30,20,24,0,1
31,19,24,0,1
32,19,24,0,1
33,16,24,0,1
34,20,24,0,1
35,20,24,0,1
36,17,24,0,1
37,14,24,0,1
38,20,24,0,1
39,23,24,0,1
40,23,24,0,1
41,15,24,0,1
42,15,24,0,1
43,12,24,0,1
44,16,24,0,1
45,15,24,0,1
46,13,24,0,1
47,13,26,0,1
48,24,20,1,0
49,17,24,0,1
50,20,26,0,1
