1,9,24,0,1
2,10,24,0,1
3,5,24,0,1
4,6,24,0,1
5,12,24,0,1
6,10,24,0,1
7,10,24,0,1
8,5,24,0,1
9,10,24,0,1
10,20,24,0,1
11,14,24,0,1
12,14,24,0,1
13,10,24,0,1
14,3,24,0,1
15,5,25,0,1
16,8,24,0,1
17,4,24,0,1
18,5,26,0,1
19,7,24,0,1
20,14,24,0,1
21,7,24,0,1
22,14,24,0,1
23,11,24,0,1
24,13,24,0,1
25,2,24,0,1
26,10,24,0,1
27,3,24,0,1
28,14,24,0,1
29,5,24,0,1
30,15,24,0,1
31,13,25,0,1
32,9,24,0,1
33,6,24,0,1
34,11,24,0,1
35,16,24,0,1
36,10,24,0,1
37,6,24,0,1
38,12,24,0,1
39,12,24,0,1
40,11,24,0,1
41,4,24,0,1
42,4,24,0,1
43,8,25,0,1
44,9,24,0,1
45,9,24,0,1
46,9,24,0,1
47,4,24,0,1
48,19,24,0,1
49,10,26,0,1
50,16,24,0,1
