1,12,24,0,1
2,15,24,0,1
3,9,24,0,1
4,19,24,0,1
5,14,24,0,1
6,21,24,0,1
7,13,24,0,1
8,10,24,0,1
9,7,24,0,1
10,10,24,0,1
11,22,24,0,1
12,14,26,0,1
13,15,24,0,1
14,18,24,0,1
15,12,26,0,1
16,15,24,0,1
17,11,24,0,1
18,12,24,0,1
19,15,24,0,1
20,18,24,0,1
21,17,24,0,1
22,22,24,0,1
23,16,24,0,1
24,12,24,0,1
25,6,24,0,1
26,20,24,0,1
27,11,24,0,1
28,23,24,0,1
29,12,24,0,1
30,16,24,0,1
31,20,24,0,1
32,11,24,0,1
33,18,24,0,1
34,16,24,0,1
35,22,24,0,1
36,17,24,0,1
37,5,24,0,1
38,14,24,0,1
39,17,24,0,1
40,19,25,0,1
41,14,24,0,1
42,10,24,0,1
43,9,24,0,1
44,11,24,0,1
45,14,24,0,1
46,15,24,0,1
47,8,26,0,1
48,21,24,0,1
49,11,24,0,1
50,18,25,0,1
