1,24,3,1,0
2,24,3,1,0
3,24,0,1,0
4,24,9,1,0
5,24,0,1,0
6,24,0,1,0
7,24,3,1,0
8,24,6,1,0
9,24,10,1,0
10,24,0,1,0
11,24,0,1,0
12,24,3,1,0
13,24,1,1,0
14,24,7,1,0
15,24,6,1,0
16,24,9,1,0
17,24,6,1,0
18,24,3,1,0
19,24,0,1,0
20,24,4,1,0
21,24,0,1,0
22,24,3,1,0
23,24,0,1,0
24,24,6,1,0
25,24,9,1,0
26,24,3,1,0
27,24,9,1,0
28,24,0,1,0
29,24,9,1,0
30,24,0,1,0
31,24,6,1,0
32,24,6,1,0
33,24,0,1,0
34,24,0,1,0
35,26,3,1,0
36,24,0,1,0
37,24,6,1,0
38,24,0,1,0
39,24,3,1,0
40,24,0,1,0
41,24,3,1,0
42,24,12,1,0
43,24,6,1,0
44,24,2,1,0
45,24,6,1,0
46,24,3,1,0
47,24,6,1,0
48,24,1,1,0
49,24,6,1,0
50,24,3,1,0
