1,21,25,0,1
2,24,17,1,0
3,24,20,1,0
4,24,21,1,0
5,24,15,1,0
6,26,16,1,0
7,24,17,1,0
8,24,21,1,0
9,24,21,1,0
10,24,16,1,0
11,24,16,1,0
12,24,20,1,0
13,24,19,1,0
14,24,18,1,0
15,22,24,0,1
16,23,24,0,1
17,24,19,1,0
18,24,22,1,0
19,24,19,1,0
20,24,19,1,0
21,24,14,1,0
22,24,16,1,0
23,24,18,1,0
24,24,20,1,0
25,18,24,0,1
26,24,16,1,0
27,15,24,0,1
28,24,15,1,0
29,19,24,0,1
30,24,16,1,0
31,24,20,1,0
32,24,20,1,0
33,24,22,1,0
34,24,18,1,0
35,26,19,1,0
36,24,18,1,0
37,20,24,0,1
38,24,17,1,0
39,24,17,1,0
40,24,15,1,0
41,24,22,1,0
42,19,25,0,1
43,23,24,0,1
44,24,21,1,0
45,24,20,1,0
46,24,21,1,0
47,20,24,0,1
48,24,15,1,0
49,24,21,1,0
50,24,21,1,0
51,21,24,0,1
52,24,21,1,0
53,24,15,1,0
54,21,24,0,1
55,24,24,0,056,24,21,1,0
57,24,18,1,0
58,24,16,1,0
59,24,20,1,0
60,24,21,1,0
61,24,18,1,0
62,24,22,1,0
63,21,24,0,1
64,24,16,1,0
65,23,24,0,1
66,24,17,1,0
67,24,16,1,0
68,24,17,1,0
69,24,17,1,0
70,23,24,0,1
71,24,18,1,0
72,24,15,1,0
73,24,19,1,0
74,24,16,1,0
75,24,23,1,0
76,25,24,1,0
77,24,19,1,0
78,24,23,1,0
79,24,17,1,0
80,24,23,1,0
81,24,21,1,0
82,24,19,1,0
83,24,23,1,0
84,24,15,1,0
85,24,22,1,0
86,24,19,1,0
87,24,15,1,0
88,24,18,1,0
89,24,14,1,0
90,24,18,1,0
91,24,22,1,0
92,24,20,1,0
93,24,21,1,0
94,24,21,1,0
95,24,19,1,0
96,24,20,1,0
97,24,12,1,0
98,24,18,1,0
99,24,19,1,0
100,24,15,1,0
