1,4,24,0,1
2,4,24,0,1
3,4,24,0,1
4,7,24,0,1
5,11,24,0,1
6,9,24,0,1
7,9,24,0,1
8,5,24,0,1
9,7,24,0,1
10,12,24,0,1
11,12,24,0,1
12,12,24,0,1
13,9,24,0,1
14,5,24,0,1
15,10,25,0,1
16,5,24,0,1
17,8,24,0,1
18,5,26,0,1
19,4,24,0,1
20,11,24,0,1
21,7,24,0,1
22,13,24,0,1
23,10,24,0,1
24,8,24,0,1
25,4,24,0,1
26,14,24,0,1
27,7,24,0,1
28,10,24,0,1
29,5,24,0,1
30,13,24,0,1
31,12,25,0,1
32,7,24,0,1
33,10,24,0,1
34,10,24,0,1
35,14,24,0,1
36,14,24,0,1
37,12,24,0,1
38,8,24,0,1
39,12,24,0,1
40,13,24,0,1
41,6,24,0,1
42,5,24,0,1
43,4,25,0,1
44,12,24,0,1
45,9,24,0,1
46,10,24,0,1
47,4,24,0,1
48,13,24,0,1
49,10,26,0,1
50,16,24,0,1
