1,15,24,0,1
2,18,24,0,1
3,16,24,0,1
4,21,24,0,1
5,24,23,1,0
6,23,24,0,1
7,17,24,0,1
8,13,24,0,1
9,18,24,0,1
10,21,24,0,1
11,21,24,0,1
12,17,26,0,1
13,22,24,0,1
14,19,24,0,1
15,15,24,0,1
16,13,24,0,1
17,17,24,0,1
18,16,24,0,1
19,16,24,0,1
20,19,24,0,1
21,23,24,0,1
22,21,24,0,1
23,14,24,0,1
24,17,24,0,1
25,12,24,0,1
26,22,24,0,1
27,13,24,0,1
28,23,24,0,1
29,14,24,0,1
30,21,24,0,1
31,19,24,0,1
32,20,24,0,1
33,18,24,0,1
34,15,24,0,1
35,24,23,1,0
36,19,24,0,1
37,12,24,0,1
38,23,24,0,1
39,24,21,1,0
40,24,25,0,1
41,15,24,0,1
42,13,24,0,1
43,13,24,0,1
44,16,26,0,1
45,15,24,0,1
46,16,24,0,1
47,13,24,0,1
48,23,24,0,1
49,19,24,0,1
50,20,25,0,1
