1,0,24,0,1
2,3,24,0,1
3,0,24,0,1
4,3,24,0,1
5,3,24,0,1
6,3,24,0,1
7,3,24,0,1
8,0,24,0,1
9,3,24,0,1
10,9,24,0,1
11,6,24,0,1
12,3,24,0,1
13,3,24,0,1
14,0,24,0,1
15,3,25,0,1
16,0,24,0,1
17,0,24,0,1
18,0,26,0,1
19,0,24,0,1
20,6,24,0,1
21,3,24,0,1
22,6,24,0,1
23,3,24,0,1
24,3,24,0,1
25,0,24,0,1
26,6,24,0,1
27,0,24,0,1
28,3,24,0,1
29,0,24,0,1
30,6,24,0,1
31,9,25,0,1
32,3,24,0,1
33,3,24,0,1
34,3,24,0,1
35,9,24,0,1
36,3,24,0,1
37,0,24,0,1
38,3,24,0,1
39,6,24,0,1
40,6,24,0,1
41,0,24,0,1
42,0,24,0,1
43,0,25,0,1
44,3,24,0,1
45,3,24,0,1
46,3,24,0,1
47,0,24,0,1
48,9,24,0,1
49,3,26,0,1
50,9,24,0,1
