1,10,26,0,1
2,20,24,0,1
3,6,24,0,1
4,18,24,0,1
5,13,24,0,1
6,24,19,1,0
7,16,25,0,1
8,10,24,0,1
9,8,24,0,1
10,13,24,0,1
11,21,24,0,1
12,10,24,0,1
13,14,24,0,1
14,9,24,0,1
15,8,24,0,1
16,8,24,0,1
17,2,24,0,1
18,7,24,0,1
19,25,23,1,0
20,13,24,0,1
21,24,23,1,0
22,24,23,1,0
23,18,24,0,1
24,8,24,0,1
25,1,24,0,1
26,24,22,1,0
27,16,24,0,1
28,23,27,0,1
29,5,24,0,1
30,18,26,0,1
31,24,20,1,0
32,13,24,0,1
33,18,24,0,1
34,20,24,0,1
35,25,20,1,0
36,13,24,0,1
37,10,24,0,1
38,11,26,0,1
39,8,25,0,1
40,25,21,1,0
41,12,24,0,1
42,7,26,0,1
43,15,24,0,1
44,13,26,0,1
45,11,24,0,1
46,13,24,0,1
47,12,24,0,1
48,24,23,1,0
49,6,24,0,1
50,24,18,1,0
